time,logistic_discrete,gompertz_discrete
5.29,28.246316242820086,201.53391785930853
5.3,28.301213166543146,202.17955094511976
5.3100000000000005,28.356213675542836,202.8259590456527
5.32,28.411317953185897,203.4731389603176
5.33,28.466526183116596,204.12108748306343
5.34,28.521838549256962,204.7698014024457
5.3500000000000005,28.577255235807016,205.4192775016943
5.36,28.632776427245005,206.06951255878127
5.37,28.688402308327632,206.7205033464884
5.38,28.744133064090278,207.3722466324749
5.39,28.799968879847246,208.0247391793448
5.4,28.855909941191978,208.6779777447144
5.41,28.911956433997293,209.33195908127973
5.42,28.968108544415607,209.98667993688366
5.43,29.024366458879157,210.64213705458315
5.44,29.080730364100237,211.29832717271626
5.45,29.137200447071418,211.95524702496925
5.46,29.193776895065774,212.6128933404434
5.47,29.250459895637107,213.27126284372181
5.48,29.307249636620167,213.93035225493617
5.49,29.36414630613088,214.59015828983325
5.5,29.421150092566567,215.2506776598416
5.51,29.47826118460616,215.9119070721378
5.5200000000000005,29.535479771210436,216.57384322971282
5.53,29.592806041622225,217.2364828314382
5.54,29.650240185366634,217.89982257213217
5.55,29.707782392251268,218.56385914262566
5.5600000000000005,29.76543285236644,219.22858922982815
5.57,29.823191756085397,219.89400951679337
5.58,29.881059294064528,220.5601166827851
5.59,29.939035657243586,221.22690740334252
5.6000000000000005,29.9971210368459,221.8943783503458
5.61,30.055315624378593,222.56252619208126
5.62,30.11361961163279,223.23134759330668
5.63,30.172033190683827,223.9008392153162
5.64,30.230556553891475,224.57099771600548
5.65,30.28918989390014,225.24181974993624
5.66,30.347933403639082,225.91330196840113
5.67,30.406787276322618,226.58544101948826
5.68,30.465751705450327,227.25823354814554
5.69,30.524826884807272,227.9316761962451
5.7,30.58401300846419,228.6057656026473
5.71,30.643310270777715,229.28049840326486
5.72,30.70271886639057,229.95587123112676
5.73,30.762238990231772,230.63188071644194
5.74,30.82187083751685,231.30852348666292
5.75,30.881614603748037,231.9857961665493
5.76,30.941470484714465,232.66369537823107
5.7700000000000005,31.00143867649238,233.3422177412718
5.78,31.06151937544534,234.02135987273172
5.79,31.121712778224406,234.70111838723057
5.8,31.182019081768356,235.38148989701034
5.8100000000000005,31.24243848330386,236.06247101199799
5.82,31.302971180345704,236.7440583398677
5.83,31.36361737069696,237.4262484861034
5.84,31.424377252449204,238.10903805406068
5.8500000000000005,31.485251023982695,238.79242364502903
5.86,31.546238883966573,239.47640185829349
5.87,31.60734103135906,240.16096929119635
5.88,31.668557665407633,240.84612253919883
5.89,31.729888985649232,241.53185819594225
5.9,31.79133519191045,242.21817285330934
5.91,31.8528964843077,242.90506310148527
5.92,31.914573063247435,243.59252552901847
5.93,31.97636512942631,244.28055672288144
5.94,32.03827288383138,244.96915326853122
5.95,32.10029652774029,245.6583117499698
5.96,32.162436262721435,246.34802874980434
5.97,32.224692290634174,247.0383008493072
5.98,32.28706481362899,247.72912462847583
5.99,32.34955403414769,248.42049666609245
6.0,32.41216015492357,249.1124135397836
6.01,32.4748833789816,249.8048718260795
6.0200000000000005,32.53772390963861,250.49786810047323
6.03,32.60068195050344,251.1913989374797
6.04,32.663757705477174,251.88546091069455
6.05,32.72695137875324,252.5800505928527
6.0600000000000005,32.79026317481765,253.27516455588696
6.07,32.853693298449144,253.97079937098619
6.08,32.917241954719344,254.66695160865348
6.09,32.980909348992974,255.36361783876407
6.1000000000000005,33.04469568692799,256.0607946306231
6.11,33.10860117447576,256.75847855302317
6.12,33.17262601788125,257.4566661743017
6.13,33.23677042368317,258.1553540623981
6.140000000000001,33.30103459871414,258.8545387849108
